channel_id,video_id,channel_name,duration(sec),domain,link
UCUbtdbJRpaXiUI_IlBOvPpA,AgKZVfB5DuM,Pinaki Bhattacharya,1545,Political Analysis / Opinion,https://www.youtube.com/watch?v=AgKZVfB5DuM
UCUbtdbJRpaXiUI_IlBOvPpA,8MM1w41h_G8,Pinaki Bhattacharya,1169,Political Analysis / Opinion,https://www.youtube.com/watch?v=8MM1w41h_G8
UCUbtdbJRpaXiUI_IlBOvPpA,rlXPWhLhPQw,Pinaki Bhattacharya,1548,Political Analysis / Opinion,https://www.youtube.com/watch?v=rlXPWhLhPQw
UClURnTgQiQpldGhtD4Fc7JQ,MWxJ9BvNwO4,Elias Hossain,1356,Political Commentary / Analysis,https://www.youtube.com/watch?v=MWxJ9BvNwO4
UClURnTgQiQpldGhtD4Fc7JQ,NMs7qGkdirA,Elias Hossain,1196,Political Commentary / Analysis,https://www.youtube.com/watch?v=NMs7qGkdirA
UClURnTgQiQpldGhtD4Fc7JQ,V97skfBWJnM,Elias Hossain,602,Political Commentary / Analysis,https://www.youtube.com/watch?v=V97skfBWJnM
UClURnTgQiQpldGhtD4Fc7JQ,h2Gq9ZXToVc,Elias Hossain,391,Political Commentary / Analysis,https://www.youtube.com/watch?v=h2Gq9ZXToVc
UCccHjrZ3Db_471nivPDiICQ,uJ_OclsNDJg,Tasneem Khalil,458,Investigative & Political Commentary,https://www.youtube.com/watch?v=uJ_OclsNDJg
UCccHjrZ3Db_471nivPDiICQ,D54GZSEGIFQ,Tasneem Khalil,681,Investigative & Political Commentary,https://www.youtube.com/watch?v=D54GZSEGIFQ
UCccHjrZ3Db_471nivPDiICQ,sUsN6OmhVag,Tasneem Khalil,1008,Investigative & Political Commentary,https://www.youtube.com/watch?v=sUsN6OmhVag
UCccHjrZ3Db_471nivPDiICQ,T4RPTd0lKmQ,Tasneem Khalil,822,Investigative & Political Commentary,https://www.youtube.com/watch?v=T4RPTd0lKmQ
UCWFh6WA5EtY6iifRezDbVFw,kHFxASvRBF8,Rumman Rashid Khan,6622,Political Analysis,https://www.youtube.com/watch?v=kHFxASvRBF8
UCWFh6WA5EtY6iifRezDbVFw,cKCdTj7W3iQ,Rumman Rashid Khan,5703,Political Analysis,https://www.youtube.com/watch?v=cKCdTj7W3iQ
UCWFh6WA5EtY6iifRezDbVFw,I0SVPT-Zxv8,Rumman Rashid Khan,6158,Political Analysis,https://www.youtube.com/watch?v=I0SVPT-Zxv8
UCWFh6WA5EtY6iifRezDbVFw,pLnHwu5Hjvc,Rumman Rashid Khan,6797,Political Analysis,https://www.youtube.com/watch?v=pLnHwu5Hjvc
UCt0CuBEsH6mAjSUaH2jCCow,QuTuIYJ2OII,As-Sunnah Foundation,1827,Waz / Islamic Sermon,https://www.youtube.com/watch?v=QuTuIYJ2OII
UCt0CuBEsH6mAjSUaH2jCCow,6mHvmCuXCIY,As-Sunnah Foundation,1560,Waz / Islamic Sermon,https://www.youtube.com/watch?v=6mHvmCuXCIY
UCt0CuBEsH6mAjSUaH2jCCow,3-3YDub6TpI,As-Sunnah Foundation,3544,Waz / Islamic Sermon,https://www.youtube.com/watch?v=3-3YDub6TpI
UCt0CuBEsH6mAjSUaH2jCCow,3ueo6TXNs3E,As-Sunnah Foundation,485,Waz / Islamic Sermon,https://www.youtube.com/watch?v=3ueo6TXNs3E
UCoDZmuYeq9k5UCFu7qYPkNA,cBUCzGMBojQ,Tafsir Mahfil Media,3130,Waz,https://www.youtube.com/watch?v=cBUCzGMBojQ
UCoDZmuYeq9k5UCFu7qYPkNA,rH9SDYep4Fw,Tafsir Mahfil Media,2975,Waz,https://www.youtube.com/watch?v=rH9SDYep4Fw
UCoDZmuYeq9k5UCFu7qYPkNA,huXqMvhSP5c,Tafsir Mahfil Media,3183,Waz,https://www.youtube.com/watch?v=huXqMvhSP5c
UCoDZmuYeq9k5UCFu7qYPkNA,nxpVllnaHnE,Tafsir Mahfil Media,3129,Waz,https://www.youtube.com/watch?v=nxpVllnaHnE
UC4TirhUjxScWpuLyPQxph7w,zecVwBHJrJ4,Islamic Waz HD TV,884,Waz,https://www.youtube.com/watch?v=zecVwBHJrJ4
UC4TirhUjxScWpuLyPQxph7w,zb0_89AdXUA,Islamic Waz HD TV,2690,Waz,https://www.youtube.com/watch?v=zb0_89AdXUA
UC4TirhUjxScWpuLyPQxph7w,AFsG2JP3uyc,Islamic Waz HD TV,3587,Waz,https://www.youtube.com/watch?v=AFsG2JP3uyc
UC4TirhUjxScWpuLyPQxph7w,o6-5hzMAzU8,Islamic Waz HD TV,3511,Waz,https://www.youtube.com/watch?v=o6-5hzMAzU8
UCP9G2M8gZ5DX27Cvg7gqJxQ,GoEvamYt1AM,Ahle Sunnat Media,1483,Waz,https://www.youtube.com/watch?v=GoEvamYt1AM
UCP9G2M8gZ5DX27Cvg7gqJxQ,hQXkNlnbszQ,Ahle Sunnat Media,2679,Waz,https://www.youtube.com/watch?v=hQXkNlnbszQ
UCP9G2M8gZ5DX27Cvg7gqJxQ,cT6fzHEs8q8,Ahle Sunnat Media,4660,Waz,https://www.youtube.com/watch?v=cT6fzHEs8q8
UCP9G2M8gZ5DX27Cvg7gqJxQ,HnoK5ydKkHI,Ahle Sunnat Media,4667,Waz,https://www.youtube.com/watch?v=HnoK5ydKkHI
UC5RCF7G8ZSdW9CedjyX4OEw,6n2hFcNxGUY,Islamic TV Bangla,312,Waz / Islamic Programs,https://www.youtube.com/watch?v=6n2hFcNxGUY
UC5RCF7G8ZSdW9CedjyX4OEw,euZhVtS-DcE,Islamic TV Bangla,341,Waz / Islamic Programs,https://www.youtube.com/watch?v=euZhVtS-DcE
UC5RCF7G8ZSdW9CedjyX4OEw,XxXFhAbKeRI,Islamic TV Bangla,370,Waz / Islamic Programs,https://www.youtube.com/watch?v=XxXFhAbKeRI
UCFQjG6T8O0ZlccCF5c8rsxA,6B1TLvhl2oc,Waz Mahfil Bangla,2832,Waz,https://www.youtube.com/watch?v=6B1TLvhl2oc
UCFQjG6T8O0ZlccCF5c8rsxA,FXIjVE9voaE,Waz Mahfil Bangla,1309,Waz,https://www.youtube.com/watch?v=FXIjVE9voaE
UCFQjG6T8O0ZlccCF5c8rsxA,W1nypCF0MiQ,Waz Mahfil Bangla,1243,Waz,https://www.youtube.com/watch?v=W1nypCF0MiQ
UCFQjG6T8O0ZlccCF5c8rsxA,pXl0bx2RrQw,Waz Mahfil Bangla,2007,Waz,https://www.youtube.com/watch?v=pXl0bx2RrQw
UCYNpaJBRngIbrLiUZnyYrog,6I2w7eV03wU,Bangla Islamic Golpo,1223,Islamic Stories,https://www.youtube.com/watch?v=6I2w7eV03wU
UCYNpaJBRngIbrLiUZnyYrog,ymV8GktpI5c,Bangla Islamic Golpo,708,Islamic Stories,https://www.youtube.com/watch?v=ymV8GktpI5c
UCYNpaJBRngIbrLiUZnyYrog,ch_sru-hjEk,Bangla Islamic Golpo,612,Islamic Stories,https://www.youtube.com/watch?v=ch_sru-hjEk
UCYNpaJBRngIbrLiUZnyYrog,nNGN0gj4Ifc,Bangla Islamic Golpo,1117,Islamic Stories,https://www.youtube.com/watch?v=nNGN0gj4Ifc
UC1LNRAsWgw_Pcc2mCJfoOjA,hg0F0u-VK-4,Bangla Sahitto,4254,Literature Discussion,https://www.youtube.com/watch?v=hg0F0u-VK-4
UC1LNRAsWgw_Pcc2mCJfoOjA,SskgAqiOsIs,Bangla Sahitto,1982,Literature Discussion,https://www.youtube.com/watch?v=SskgAqiOsIs
UC1LNRAsWgw_Pcc2mCJfoOjA,3N3VhlL-BH0,Bangla Sahitto,969,Literature Discussion,https://www.youtube.com/watch?v=3N3VhlL-BH0
UC1LNRAsWgw_Pcc2mCJfoOjA,9EY7l3oeTgQ,Bangla Sahitto,3093,Literature Discussion,https://www.youtube.com/watch?v=9EY7l3oeTgQ
UChPW6WRg6L5ue20YW5fSR_g,0zbMlpb49LM,Bangla Kobita,784,Poem Recital,https://www.youtube.com/watch?v=0zbMlpb49LM
UChPW6WRg6L5ue20YW5fSR_g,lFnw54dxj3Y,Bangla Kobita,841,Poem Recital,https://www.youtube.com/watch?v=lFnw54dxj3Y
UChPW6WRg6L5ue20YW5fSR_g,6uurp-IPR6k,Bangla Kobita,921,Poem Recital,https://www.youtube.com/watch?v=6uurp-IPR6k
UChPW6WRg6L5ue20YW5fSR_g,freLI3kIKpE,Bangla Kobita,729,Poem Recital,https://www.youtube.com/watch?v=freLI3kIKpE
UCw3Dzl3e7Em60UCuHeqVv8Q,GcEm9DN1qec,Kobial,388,Poetry,https://www.youtube.com/watch?v=GcEm9DN1qec
UCw3Dzl3e7Em60UCuHeqVv8Q,8N9V6Fo_EcY,Kobial,345,Poetry,https://www.youtube.com/watch?v=8N9V6Fo_EcY
UCw3Dzl3e7Em60UCuHeqVv8Q,MPZY78IUi-8,Kobial,449,Poetry,https://www.youtube.com/watch?v=MPZY78IUi-8
UCw3Dzl3e7Em60UCuHeqVv8Q,tsYqEVwQR3Q,Kobial,331,Poetry,https://www.youtube.com/watch?v=tsYqEVwQR3Q
UCuAlk4MlsKz8ssnp4Kkx63A,-22xAIr8w34,Puthi Path,1201,Waz,https://www.youtube.com/watch?v=-22xAIr8w34
UCeuvxGn6xJB-4KbRGJYwf0A,lEFnZ9Jof-c,Dr. Mahbubur Rahman,377,Islamic Lectures,https://www.youtube.com/watch?v=lEFnZ9Jof-c
UCeuvxGn6xJB-4KbRGJYwf0A,-1ln9OXXCGQ,Dr. Mahbubur Rahman,565,Islamic Lectures,https://www.youtube.com/watch?v=-1ln9OXXCGQ
UCeuvxGn6xJB-4KbRGJYwf0A,t2bVigL1bP4,Dr. Mahbubur Rahman,953,Islamic Lectures,https://www.youtube.com/watch?v=t2bVigL1bP4
UCeuvxGn6xJB-4KbRGJYwf0A,g0BrqWhOQzo,Dr. Mahbubur Rahman,731,Islamic Lectures,https://www.youtube.com/watch?v=g0BrqWhOQzo
UChRS6HyAZ5wrB9vZFXiKhuA,s_OUzzoDSRE,Abu Toha Adnan,2829,Waz / Islamic Talk,https://www.youtube.com/watch?v=s_OUzzoDSRE
UChRS6HyAZ5wrB9vZFXiKhuA,2-eKO00JGeQ,Abu Toha Adnan,4225,Waz / Islamic Talk,https://www.youtube.com/watch?v=2-eKO00JGeQ
UChRS6HyAZ5wrB9vZFXiKhuA,f7nnPD9QGQE,Abu Toha Adnan,3561,Waz / Islamic Talk,https://www.youtube.com/watch?v=f7nnPD9QGQE
UChRS6HyAZ5wrB9vZFXiKhuA,L43KpP3L0mk,Abu Toha Adnan,4155,Waz / Islamic Talk,https://www.youtube.com/watch?v=L43KpP3L0mk
UCxStLx7yb96MGBfIMo20x7Q,CC4P12E7Dic,Mizanur Rahman Azhari,3863,Waz / Islamic Sermon,https://www.youtube.com/watch?v=CC4P12E7Dic
UCxStLx7yb96MGBfIMo20x7Q,CzbG247Nhhs,Mizanur Rahman Azhari,5568,Waz / Islamic Sermon,https://www.youtube.com/watch?v=CzbG247Nhhs
UCxStLx7yb96MGBfIMo20x7Q,wXK7hgS4O7I,Mizanur Rahman Azhari,2322,Waz / Islamic Sermon,https://www.youtube.com/watch?v=wXK7hgS4O7I
UCxStLx7yb96MGBfIMo20x7Q,INvAsKFcOJ0,Mizanur Rahman Azhari,4655,Waz / Islamic Sermon,https://www.youtube.com/watch?v=INvAsKFcOJ0
UCM_1fk-izt9tviCXZLdckQw,tLfnEB5CIEY,Dr. Zakir Naik Bangla,1164,Islamic Lecture (Bangla Dub/Run),https://www.youtube.com/watch?v=tLfnEB5CIEY
UCM_1fk-izt9tviCXZLdckQw,ri5T-1B6DpA,Dr. Zakir Naik Bangla,495,Islamic Lecture (Bangla Dub/Run),https://www.youtube.com/watch?v=ri5T-1B6DpA
UCM_1fk-izt9tviCXZLdckQw,S_lgeeYcIh8,Dr. Zakir Naik Bangla,954,Islamic Lecture (Bangla Dub/Run),https://www.youtube.com/watch?v=S_lgeeYcIh8
UCM_1fk-izt9tviCXZLdckQw,_b2E0DpSVes,Dr. Zakir Naik Bangla,759,Islamic Lecture (Bangla Dub/Run),https://www.youtube.com/watch?v=_b2E0DpSVes
UCAgSJWQR0kZRm4020_BPNpQ,POsfwWfBckk,Abdul Hamid Madani,2401,Waz / Islamic Sermon,https://www.youtube.com/watch?v=POsfwWfBckk
UCAgSJWQR0kZRm4020_BPNpQ,Pv_jel4iZHc,Abdul Hamid Madani,2723,Waz / Islamic Sermon,https://www.youtube.com/watch?v=Pv_jel4iZHc
UCAgSJWQR0kZRm4020_BPNpQ,qQa5nA_GGSw,Abdul Hamid Madani,2032,Waz / Islamic Sermon,https://www.youtube.com/watch?v=qQa5nA_GGSw
UCAgSJWQR0kZRm4020_BPNpQ,YIGfToduQnM,Abdul Hamid Madani,2113,Waz / Islamic Sermon,https://www.youtube.com/watch?v=YIGfToduQnM
UC2vPB7kicFrXco08eaQ8ZPg,i9OHMQomDT0,Mufti Kazi Ibrahim,568,Islamic Talk,https://www.youtube.com/watch?v=i9OHMQomDT0
UC2vPB7kicFrXco08eaQ8ZPg,fx6suQuXEGs,Mufti Kazi Ibrahim,1633,Islamic Talk,https://www.youtube.com/watch?v=fx6suQuXEGs
UC2vPB7kicFrXco08eaQ8ZPg,YEueYhiptQY,Mufti Kazi Ibrahim,1449,Islamic Talk,https://www.youtube.com/watch?v=YEueYhiptQY
UC2vPB7kicFrXco08eaQ8ZPg,76tt6qk49vc,Mufti Kazi Ibrahim,1360,Islamic Talk,https://www.youtube.com/watch?v=76tt6qk49vc
UCLZLfy4DVTfpBpylslR_OPQ,k9Xma000zKs,Nadir On The Go,696,Satire / Talk,https://www.youtube.com/watch?v=k9Xma000zKs
UCLZLfy4DVTfpBpylslR_OPQ,F9n9cylNfQk,Nadir On The Go,4311,Satire / Talk,https://www.youtube.com/watch?v=F9n9cylNfQk
UCLZLfy4DVTfpBpylslR_OPQ,8cIfn7RPDys,Nadir On The Go,2149,Satire / Talk,https://www.youtube.com/watch?v=8cIfn7RPDys
UCLZLfy4DVTfpBpylslR_OPQ,ck_gJYAnbC0,Nadir On The Go,953,Satire / Talk,https://www.youtube.com/watch?v=ck_gJYAnbC0
UCivHZmJcD6mvSrpkI9k9htg,1-8tV0jvkUg,Salman Muqtadir,338,Youth Talk / Slang,https://www.youtube.com/watch?v=1-8tV0jvkUg
UCivHZmJcD6mvSrpkI9k9htg,1b1IjhZQsOU,Salman Muqtadir,452,Youth Talk / Slang,https://www.youtube.com/watch?v=1b1IjhZQsOU
UCivHZmJcD6mvSrpkI9k9htg,8x8A-kH8jwQ,Salman Muqtadir,641,Youth Talk / Slang,https://www.youtube.com/watch?v=8x8A-kH8jwQ
UCivHZmJcD6mvSrpkI9k9htg,sE92N3eVCaA,Salman Muqtadir,449,Youth Talk / Slang,https://www.youtube.com/watch?v=sE92N3eVCaA
UCNnwsz3xerj_3fUmlbaQW1Q,50zXGYD0hAQ,Jhakanaka Project,360,Slang / Comedy,https://www.youtube.com/watch?v=50zXGYD0hAQ
UCNnwsz3xerj_3fUmlbaQW1Q,JpnH89vy5TI,Jhakanaka Project,311,Slang / Comedy,https://www.youtube.com/watch?v=JpnH89vy5TI
UCNnwsz3xerj_3fUmlbaQW1Q,CakP6Ci-2D0,Jhakanaka Project,393,Slang / Comedy,https://www.youtube.com/watch?v=CakP6Ci-2D0
UCNnwsz3xerj_3fUmlbaQW1Q,aHXOFsltKso,Jhakanaka Project,470,Slang / Comedy,https://www.youtube.com/watch?v=aHXOFsltKso
UCb6-VM5UQ4Czj_d3m9EPGfg,tvjwuhI1wHc,The Idiots,2713,Comedy Talk,https://www.youtube.com/watch?v=tvjwuhI1wHc
UCb6-VM5UQ4Czj_d3m9EPGfg,9uP-3izG3Iw,The Idiots,484,Comedy Talk,https://www.youtube.com/watch?v=9uP-3izG3Iw
UCb6-VM5UQ4Czj_d3m9EPGfg,xDQLGrdb2y4,The Idiots,2534,Comedy Talk,https://www.youtube.com/watch?v=xDQLGrdb2y4
UCb6-VM5UQ4Czj_d3m9EPGfg,fpaUpINYdPQ,The Idiots,1516,Comedy Talk,https://www.youtube.com/watch?v=fpaUpINYdPQ
UC-cK46OKGQ_6h2QtCRDHR_Q,taZaybtw_B8,Hobbs Media,5870,Street Talk / Slang,https://www.youtube.com/watch?v=taZaybtw_B8
UC-cK46OKGQ_6h2QtCRDHR_Q,58Ju5dbbhSc,Hobbs Media,2804,Street Talk / Slang,https://www.youtube.com/watch?v=58Ju5dbbhSc
UC-cK46OKGQ_6h2QtCRDHR_Q,EbZMwEzF6sU,Hobbs Media,1957,Street Talk / Slang,https://www.youtube.com/watch?v=EbZMwEzF6sU
UCEpIAe4NZDx5etCnjUy1lag,xje5hypGYWU,GoruPaka,324,Informal Discussion,https://www.youtube.com/watch?v=xje5hypGYWU
UCEpIAe4NZDx5etCnjUy1lag,Ee0yVQDlgNk,GoruPaka,300,Informal Discussion,https://www.youtube.com/watch?v=Ee0yVQDlgNk
UCEpIAe4NZDx5etCnjUy1lag,cFtflb6Vwu8,GoruPaka,366,Informal Discussion,https://www.youtube.com/watch?v=cFtflb6Vwu8
UCyaBk92LPVUU_d3BWI7-lsQ,GYlifPUwNeg,Facts and Fun BD,424,Casual Talk,https://www.youtube.com/watch?v=GYlifPUwNeg
UCyaBk92LPVUU_d3BWI7-lsQ,Jui8eR2Dybo,Facts and Fun BD,483,Casual Talk,https://www.youtube.com/watch?v=Jui8eR2Dybo
UCyaBk92LPVUU_d3BWI7-lsQ,QNz24GIJfRo,Facts and Fun BD,545,Casual Talk,https://www.youtube.com/watch?v=QNz24GIJfRo
UCyaBk92LPVUU_d3BWI7-lsQ,Eantop1ZTno,Facts and Fun BD,449,Casual Talk,https://www.youtube.com/watch?v=Eantop1ZTno
UCs2cWnd7Sb1eXT-50oMOxlw,EpqporKxU84,Jhankar Mahbub Vlogs,4000,Tech & Personal Talk,https://www.youtube.com/watch?v=EpqporKxU84
UCs2cWnd7Sb1eXT-50oMOxlw,yh-4nJK2xCM,Jhankar Mahbub Vlogs,1338,Tech & Personal Talk,https://www.youtube.com/watch?v=yh-4nJK2xCM
UCs2cWnd7Sb1eXT-50oMOxlw,OJWbXkmmo-c,Jhankar Mahbub Vlogs,3617,Tech & Personal Talk,https://www.youtube.com/watch?v=OJWbXkmmo-c
UCs2cWnd7Sb1eXT-50oMOxlw,tlQJ6dcKdSU,Jhankar Mahbub Vlogs,1109,Tech & Personal Talk,https://www.youtube.com/watch?v=tlQJ6dcKdSU
UCb-d2dCbEt_T-d3qf3oMICw,6NsuFpPVYeI,Khalid Farhan,721,Political Commentary / Analysis,https://www.youtube.com/watch?v=6NsuFpPVYeI
UCb-d2dCbEt_T-d3qf3oMICw,kZeggaqmxcw,Khalid Farhan,2755,Political Commentary / Analysis,https://www.youtube.com/watch?v=kZeggaqmxcw
UCb-d2dCbEt_T-d3qf3oMICw,lQwtf4eXGkA,Khalid Farhan,3362,Political Commentary / Analysis,https://www.youtube.com/watch?v=lQwtf4eXGkA
UCb-d2dCbEt_T-d3qf3oMICw,zmlI3aMnSew,Khalid Farhan,1355,Political Commentary / Analysis,https://www.youtube.com/watch?v=zmlI3aMnSew
UCwIzJ_UWnn1Uc8d1H8nCuUA,bDGkGbYI7JU,Enayet Chowdhury,1263,Talk & Social Commentary,https://www.youtube.com/watch?v=bDGkGbYI7JU
UCwIzJ_UWnn1Uc8d1H8nCuUA,Ec5nIUAY344,Enayet Chowdhury,1057,Talk & Social Commentary,https://www.youtube.com/watch?v=Ec5nIUAY344
UCwIzJ_UWnn1Uc8d1H8nCuUA,R_e3Ualz-No,Enayet Chowdhury,880,Talk & Social Commentary,https://www.youtube.com/watch?v=R_e3Ualz-No
UCwIzJ_UWnn1Uc8d1H8nCuUA,xIHGrc56Y-M,Enayet Chowdhury,1221,Talk & Social Commentary,https://www.youtube.com/watch?v=xIHGrc56Y-M
UCz8RV3ySqP3SmgQFZzceVPg,Dg-Pn7Ga-8s,Asad Noor,667,Satire / Social Commentary,https://www.youtube.com/watch?v=Dg-Pn7Ga-8s
UCz8RV3ySqP3SmgQFZzceVPg,JIuHlFm7aZg,Asad Noor,1016,Satire / Social Commentary,https://www.youtube.com/watch?v=JIuHlFm7aZg
UCz8RV3ySqP3SmgQFZzceVPg,g6wjTUBdY0A,Asad Noor,914,Satire / Social Commentary,https://www.youtube.com/watch?v=g6wjTUBdY0A
UCz8RV3ySqP3SmgQFZzceVPg,hsjg0y5UX_E,Asad Noor,641,Satire / Social Commentary,https://www.youtube.com/watch?v=hsjg0y5UX_E
UCz8kD6OLDUGgq7QqTN3nIyQ,aKtuc5AqCkM,Newsalap,866,Political & Social Talk,https://www.youtube.com/watch?v=aKtuc5AqCkM
UCz8kD6OLDUGgq7QqTN3nIyQ,-H7a2CHeNeo,Newsalap,352,Political & Social Talk,https://www.youtube.com/watch?v=-H7a2CHeNeo
UCz8kD6OLDUGgq7QqTN3nIyQ,14INRVa5p2c,Newsalap,2163,Political & Social Talk,https://www.youtube.com/watch?v=14INRVa5p2c
UCz8kD6OLDUGgq7QqTN3nIyQ,_CRQKVYbWGA,Newsalap,1365,Political & Social Talk,https://www.youtube.com/watch?v=_CRQKVYbWGA
UCxbyDapSavjgvdtpcJ2BJKw,7hIJjD5a90Y,Rafsan The Chotobhai,2395,Food & Casual Talk,https://www.youtube.com/watch?v=7hIJjD5a90Y
UCxbyDapSavjgvdtpcJ2BJKw,RYuwYb4euCM,Rafsan The Chotobhai,1107,Food & Casual Talk,https://www.youtube.com/watch?v=RYuwYb4euCM
UCxbyDapSavjgvdtpcJ2BJKw,dDUok3xWtYI,Rafsan The Chotobhai,874,Food & Casual Talk,https://www.youtube.com/watch?v=dDUok3xWtYI
UCxbyDapSavjgvdtpcJ2BJKw,qDY-IjafeYU,Rafsan The Chotobhai,1124,Food & Casual Talk,https://www.youtube.com/watch?v=qDY-IjafeYU
UCHZ71RQcMeboLpEz-HMHLDA,ChJiBD-x5mc,Doctorola,334,Telemedicine,https://www.youtube.com/watch?v=ChJiBD-x5mc
UCHZ71RQcMeboLpEz-HMHLDA,iVXfMuZUNhw,Doctorola,320,Telemedicine,https://www.youtube.com/watch?v=iVXfMuZUNhw
UCHZ71RQcMeboLpEz-HMHLDA,9znwSO7fOwA,Doctorola,317,Telemedicine,https://www.youtube.com/watch?v=9znwSO7fOwA
UCHZ71RQcMeboLpEz-HMHLDA,TUD47pdvg_4,Doctorola,383,Telemedicine,https://www.youtube.com/watch?v=TUD47pdvg_4
UC5-hmFdT_bHg7ML4epTOHbw,slvTrzmLbtU,Maya Apa,313,Health Advisory,https://www.youtube.com/watch?v=slvTrzmLbtU
UC5-hmFdT_bHg7ML4epTOHbw,NRgKtaNTlO8,Maya Apa,338,Health Advisory,https://www.youtube.com/watch?v=NRgKtaNTlO8
UC5-hmFdT_bHg7ML4epTOHbw,CRDFtUkGc6k,Maya Apa,432,Health Advisory,https://www.youtube.com/watch?v=CRDFtUkGc6k
UC5-hmFdT_bHg7ML4epTOHbw,14k1DlE1qME,Maya Apa,382,Health Advisory,https://www.youtube.com/watch?v=14k1DlE1qME
UCxHoBXkY88Tb8z1Ssj6CWsQ,pR3wzGR7a1s,Bikroy.com,302,Advertisement,https://www.youtube.com/watch?v=pR3wzGR7a1s
UC0Py2agrHy4hKnowk68aIDA,wAD4VSMT6Fo,Pathao,1133,Service Promotion,https://www.youtube.com/watch?v=wAD4VSMT6Fo
UC0Py2agrHy4hKnowk68aIDA,bAbUqn4rf60,Pathao,1280,Service Promotion,https://www.youtube.com/watch?v=bAbUqn4rf60
UC5-hmFdT_bHg7ML4epTOHbw,TJQ-ae8wH94,Sheba.xyz,402,Service Info,https://www.youtube.com/watch?v=TJQ-ae8wH94
UC5-hmFdT_bHg7ML4epTOHbw,Eb-6bN-Xsro,Sheba.xyz,358,Service Info,https://www.youtube.com/watch?v=Eb-6bN-Xsro
UC5-hmFdT_bHg7ML4epTOHbw,Jn7EWTtlj9w,Sheba.xyz,414,Service Info,https://www.youtube.com/watch?v=Jn7EWTtlj9w
UC5-hmFdT_bHg7ML4epTOHbw,WVS3At7Xk7o,Sheba.xyz,364,Service Info,https://www.youtube.com/watch?v=WVS3At7Xk7o
UCA_B842dGRteTmlIzvo2KBg,FUZ24V8eDrM,Health TV Bangladesh,342,Health Information,https://www.youtube.com/watch?v=FUZ24V8eDrM
UCA_B842dGRteTmlIzvo2KBg,DAY42X8nnc8,Health TV Bangladesh,1080,Health Information,https://www.youtube.com/watch?v=DAY42X8nnc8
UCA_B842dGRteTmlIzvo2KBg,-lyTuDHbSQ4,Health TV Bangladesh,1291,Health Information,https://www.youtube.com/watch?v=-lyTuDHbSQ4
UCA_B842dGRteTmlIzvo2KBg,1aeID6ux6sA,Health TV Bangladesh,927,Health Information,https://www.youtube.com/watch?v=1aeID6ux6sA
UCr_DJHYKEWR1A0q8ZqfLX1g,C3dvoVpPbsk,Bangladesh Telemedicine,3830,Telemedicine,https://www.youtube.com/watch?v=C3dvoVpPbsk
UCr_DJHYKEWR1A0q8ZqfLX1g,zLiL22Xc7V8,Bangladesh Telemedicine,348,Telemedicine,https://www.youtube.com/watch?v=zLiL22Xc7V8
UCYxO44JS4_6CLXFKVmZJ7Vg,pjelJLuJw1Q,Evaly Official,311,Advertisement,https://www.youtube.com/watch?v=pjelJLuJw1Q
UCsT0YIqwnpJCM-mx7-gSA4Q,s9ZaTt9gFD8,Fahim Mashroor,658,Digital Business Talk,https://www.youtube.com/watch?v=s9ZaTt9gFD8
UCsT0YIqwnpJCM-mx7-gSA4Q,XQGMeJf-Kmg,Fahim Mashroor,333,Digital Business Talk,https://www.youtube.com/watch?v=XQGMeJf-Kmg
UCsT0YIqwnpJCM-mx7-gSA4Q,zsgjOOsAlf8,Fahim Mashroor,760,Digital Business Talk,https://www.youtube.com/watch?v=zsgjOOsAlf8
UCsT0YIqwnpJCM-mx7-gSA4Q,6kzdhtglrRY,Fahim Mashroor,648,Digital Business Talk,https://www.youtube.com/watch?v=6kzdhtglrRY
UCGHTKTWtc3UGWPTVyU4OoCg,qhUg9DHv8uA,Sylheti Natok,2250,Sylheti Drama,https://www.youtube.com/watch?v=qhUg9DHv8uA
UCGHTKTWtc3UGWPTVyU4OoCg,uacoYuHOvpM,Sylheti Natok,1599,Sylheti Drama,https://www.youtube.com/watch?v=uacoYuHOvpM
UCGHTKTWtc3UGWPTVyU4OoCg,L5Y90oGsgmE,Sylheti Natok,2022,Sylheti Drama,https://www.youtube.com/watch?v=L5Y90oGsgmE
UCGHTKTWtc3UGWPTVyU4OoCg,IM_7XHNjxTs,Sylheti Natok,2404,Sylheti Drama,https://www.youtube.com/watch?v=IM_7XHNjxTs
UCkOyj7Zu2EKcxeaew2_27TA,X7xvZS1QdQg,Sylheti Media,2890,Sylheti Talk,https://www.youtube.com/watch?v=X7xvZS1QdQg
UCkOyj7Zu2EKcxeaew2_27TA,KGmWkrt-nzs,Sylheti Media,2159,Sylheti Talk,https://www.youtube.com/watch?v=KGmWkrt-nzs
UCkOyj7Zu2EKcxeaew2_27TA,G3_jiJzVcpc,Sylheti Media,2370,Sylheti Talk,https://www.youtube.com/watch?v=G3_jiJzVcpc
UCkOyj7Zu2EKcxeaew2_27TA,DNNs_O9da8A,Sylheti Media,2946,Sylheti Talk,https://www.youtube.com/watch?v=DNNs_O9da8A
UCH4iIgUGEBwv_dtYE7d7c6Q,oSDDQcNk-GQ,Sylheti Song,314,Sylheti Music,https://www.youtube.com/watch?v=oSDDQcNk-GQ
UCRp-F3AWCRy_fo8Dslc5_Ng,_8IAyq_Uv_A,Sylheti Funny Video,758,Sylheti Comedy,https://www.youtube.com/watch?v=_8IAyq_Uv_A
